city,country,device_type,event_time,event_type,region,session_id,user_creation_time,user_id
New York,United States,Mac,2022-03-29 19:15:12.113000,Plugin - See Impact page,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 19:15:13.151000,Plugin - Searched Item,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 19:15:14.675000,Plugin - Click See Impact button,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 19:15:17.596000,Plugin - Searched Item,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 19:16:15.096000,Plugin - to Rating System from bottom text,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 19:26:45.679000,Plugin - Searched Item,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 19:27:24.574000,Plugin - See Impact page,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 19:27:25.945000,Plugin - Click See Impact button,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 19:27:29.250000,Plugin - Searched Item,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 19:28:22.446000,Plugin - Searched Item,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 19:40:07.899000,Plugin - Full Review click,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 19:40:54.878000,Plugin - See Impact page,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 19:40:56.450000,Plugin - Click See Impact button,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 19:39:10.967000,Plugin - Searched Item,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 19:39:32.553000,Plugin - See Impact page,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 19:39:34.837000,Plugin - Click See Impact button,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 19:39:38.053000,Plugin - Searched Item,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 19:46:53.268000,Plugin - Not in Database,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 19:39:42.559000,Plugin - RecommendationClicks,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 19:39:55.478000,Plugin - Question mark Button click/How we rate,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 19:39:57.607000,Plugin - Searched Item,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 19:39:57.858000,Plugin - to Rating System from bottom text,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
Buena Park,United States,Mac,2022-03-29 19:53:45.351000,Plugin - Not in Database,California,1648583623186,2022-03-14 14:34:53.944000,815620601744
New York,United States,Mac,2022-03-29 19:15:30.168000,Plugin - RecommendationClicks,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 19:15:43.532000,Plugin - Full Review click,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 19:15:43.699000,Plugin - Searched Item,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 19:16:09.480000,Plugin - Searched Item,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 19:16:10.448000,Plugin - Question mark Button click/How we rate,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 20:11:53.751000,Plugin - Not in Database,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 20:18:21.757000,Plugin - Not in Database,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 20:13:00.050000,Plugin - Not in Database,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
Toronto,Canada,Windows,2022-03-29 20:21:49.035000,Plugin - Sign up page,Ontario,1648585297251,2022-03-29 20:21:37.362000,
Toronto,Canada,Windows,2022-03-29 20:21:49.044000,Plugin - is pinned,Ontario,1648585297251,2022-03-29 20:21:37.362000,
Toronto,Canada,Windows,2022-03-29 20:22:00.308000,Plugin - Successful Registration,Ontario,1648585297251,2022-03-29 20:21:37.362000,892441368343
Toronto,Canada,Windows,2022-03-29 20:22:00.328000,Plugin - Log in page,Ontario,1648585297251,2022-03-29 20:21:37.362000,892441368343
Toronto,Canada,Windows,2022-03-29 20:22:00.335000,Plugin - is pinned,Ontario,1648585297251,2022-03-29 20:21:37.362000,892441368343
Toronto,Canada,Windows,2022-03-29 20:22:02.843000,Plugin - Not in Database,Ontario,1648585297251,2022-03-29 20:21:37.362000,892441368343
Toronto,Canada,Windows,2022-03-29 20:22:24.541000,Plugin - See Impact page,Ontario,1648585297251,2022-03-29 20:21:37.362000,892441368343
Toronto,Canada,Windows,2022-03-29 20:22:26.419000,Plugin - Click See Impact button,Ontario,1648585297251,2022-03-29 20:21:37.362000,892441368343
Toronto,Canada,Windows,2022-03-29 20:22:29.693000,Plugin - Searched Item,Ontario,1648585297251,2022-03-29 20:21:37.362000,892441368343
Toronto,Canada,Windows,2022-03-29 20:21:37.362000,Plugin - Log in page,Ontario,1648585297251,2022-03-29 20:21:37.362000,
Toronto,Canada,Windows,2022-03-29 20:21:37.391000,Plugin - is pinned,Ontario,1648585297251,2022-03-29 20:21:37.362000,
Toronto,Canada,Windows,2022-03-29 20:21:47.346000,Plugin - Log in page,Ontario,1648585297251,2022-03-29 20:21:37.362000,
Toronto,Canada,Windows,2022-03-29 20:21:47.353000,Plugin - is pinned,Ontario,1648585297251,2022-03-29 20:21:37.362000,
Toronto,Canada,Windows,2022-03-29 20:22:33.669000,Plugin - RecommendationClicks,Ontario,1648585297251,2022-03-29 20:21:37.362000,892441368343
Toronto,Canada,Windows,2022-03-29 20:22:46.977000,Plugin - See Impact page,Ontario,1648585297251,2022-03-29 20:21:37.362000,892441368343
Toronto,Canada,Windows,2022-03-29 20:22:48.829000,Plugin - Click See Impact button,Ontario,1648585297251,2022-03-29 20:21:37.362000,892441368343
Toronto,Canada,Windows,2022-03-29 20:22:51.894000,Plugin - Searched Item,Ontario,1648585297251,2022-03-29 20:21:37.362000,892441368343
Toronto,Canada,Windows,2022-03-29 20:26:10.362000,Plugin - Searched Item,Ontario,1648585297251,2022-03-29 20:21:37.362000,892441368343
New York,United States,Mac,2022-03-29 20:29:18.710000,Plugin - Not in Database,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 20:30:59.220000,Plugin - Not in Database,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 20:32:58.744000,Plugin - Not in Database,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 20:34:52.987000,Plugin - Not in Database,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 20:50:52.106000,Plugin - Not in Database,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
Buena Park,United States,Mac,2022-03-29 20:32:43.438000,Plugin - Not in Database,California,1648585961306,2022-03-14 14:34:53.944000,815620601744
New York,United States,Mac,2022-03-29 20:46:01.464000,Plugin - Log in page,New York,1648586761307,2022-03-29 20:46:01.464000,
New York,United States,Mac,2022-03-29 20:46:01.479000,Plugin - is pinned,New York,1648586761307,2022-03-29 20:46:01.464000,
New York,United States,Mac,2022-03-29 20:46:04.289000,Plugin - Sign up page,New York,1648586761307,2022-03-29 20:46:01.464000,
New York,United States,Mac,2022-03-29 20:46:04.295000,Plugin - is pinned,New York,1648586761307,2022-03-29 20:46:01.464000,
New York,United States,Mac,2022-03-29 20:47:21.810000,Plugin - Searched Item,New York,1648586761307,2022-03-29 20:46:01.464000,660421209437
New York,United States,Mac,2022-03-29 20:47:28.334000,Plugin - Searched Item,New York,1648586761307,2022-03-29 20:46:01.464000,660421209437
New York,United States,Mac,2022-03-29 20:55:51.014000,Plugin - Searched Item,New York,1648586761307,2022-03-29 20:46:01.464000,660421209437
New York,United States,Mac,2022-03-29 20:46:24.718000,Plugin - Successful Registration,New York,1648586761307,2022-03-29 20:46:01.464000,660421209437
New York,United States,Mac,2022-03-29 20:46:24.734000,Plugin - Log in page,New York,1648586761307,2022-03-29 20:46:01.464000,660421209437
New York,United States,Mac,2022-03-29 20:46:24.739000,Plugin - is pinned,New York,1648586761307,2022-03-29 20:46:01.464000,660421209437
New York,United States,Mac,2022-03-29 20:46:26.420000,Plugin - Not in Database,New York,1648586761307,2022-03-29 20:46:01.464000,660421209437
New York,United States,Mac,2022-03-29 20:46:33.576000,Plugin - click on Current Brands Available,New York,1648586761307,2022-03-29 20:46:01.464000,660421209437
New York,United States,Mac,2022-03-29 20:46:45.842000,Plugin - Supported Brand Browsing,New York,1648586761307,2022-03-29 20:46:01.464000,660421209437
New York,United States,Mac,2022-03-29 20:46:52.013000,Plugin - See Impact page,New York,1648586761307,2022-03-29 20:46:01.464000,660421209437
New York,United States,Mac,2022-03-29 20:46:53.568000,Plugin - Click See Impact button,New York,1648586761307,2022-03-29 20:46:01.464000,660421209437
New York,United States,Mac,2022-03-29 20:46:56.988000,Plugin - Searched Item,New York,1648586761307,2022-03-29 20:46:01.464000,660421209437
New York,United States,Mac,2022-03-29 20:47:01.973000,Plugin - RecommendationClicks,New York,1648586761307,2022-03-29 20:46:01.464000,660421209437
New York,United States,Mac,2022-03-29 20:47:09.333000,Plugin - See Impact page,New York,1648586761307,2022-03-29 20:46:01.464000,660421209437
New York,United States,Mac,2022-03-29 20:47:11.273000,Plugin - Click See Impact button,New York,1648586761307,2022-03-29 20:46:01.464000,660421209437
New York,United States,Mac,2022-03-29 21:03:33.532000,Plugin - Supported Brand Browsing,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 21:03:50.975000,Plugin - Supported Brand Browsing,New York,1648581274553,2022-03-12 18:17:55.088000,389698404053
New York,United States,Windows,2022-03-29 21:13:18.635000,Plugin - Log in page,New York,1648588398511,2022-03-29 21:13:18.635000,
New York,United States,Windows,2022-03-29 21:13:18.654000,Plugin - is pinned,New York,1648588398511,2022-03-29 21:13:18.635000,
New York,United States,Windows,2022-03-29 21:33:33.849000,Plugin - Log in page,New York,1648588398511,2022-03-29 21:13:18.635000,
New York,United States,Windows,2022-03-29 21:33:33.879000,Plugin - is pinned,New York,1648588398511,2022-03-29 21:13:18.635000,
New York,United States,Windows,2022-03-29 21:33:39.348000,Plugin - Sign up page,New York,1648588398511,2022-03-29 21:13:18.635000,
New York,United States,Windows,2022-03-29 21:33:39.356000,Plugin - is pinned,New York,1648588398511,2022-03-29 21:13:18.635000,
New York,United States,Windows,2022-03-29 21:33:55.394000,Plugin - Successful Registration,New York,1648588398511,2022-03-29 21:13:18.635000,576431843842
New York,United States,Windows,2022-03-29 21:33:55.422000,Plugin - Log in page,New York,1648588398511,2022-03-29 21:13:18.635000,576431843842
New York,United States,Windows,2022-03-29 21:33:55.435000,Plugin - is pinned,New York,1648588398511,2022-03-29 21:13:18.635000,576431843842
New York,United States,Windows,2022-03-29 21:33:56.807000,Plugin - Not in Database,New York,1648588398511,2022-03-29 21:13:18.635000,576431843842
New York,United States,Windows,2022-03-29 21:33:58.558000,Plugin - click on Current Brands Available,New York,1648588398511,2022-03-29 21:13:18.635000,576431843842
New York,United States,Windows,2022-03-29 21:34:02.172000,Plugin - Supported Brand Browsing,New York,1648588398511,2022-03-29 21:13:18.635000,576431843842
New York,United States,Windows,2022-03-29 21:34:22.127000,Plugin - See Impact page,New York,1648588398511,2022-03-29 21:13:18.635000,576431843842
New York,United States,Windows,2022-03-29 21:34:23.914000,Plugin - Click See Impact button,New York,1648588398511,2022-03-29 21:13:18.635000,576431843842
New York,United States,Windows,2022-03-29 21:34:27.948000,Plugin - Searched Item,New York,1648588398511,2022-03-29 21:13:18.635000,576431843842
New York,United States,Windows,2022-03-29 21:34:29.567000,Plugin - Full Review click,New York,1648588398511,2022-03-29 21:13:18.635000,576431843842
New York,United States,Windows,2022-03-29 21:35:03.146000,Plugin - See Impact page,New York,1648588398511,2022-03-29 21:13:18.635000,576431843842
New York,United States,Windows,2022-03-29 21:35:05.225000,Plugin - Click See Impact button,New York,1648588398511,2022-03-29 21:13:18.635000,576431843842
New York,United States,Windows,2022-03-29 21:35:08.494000,Plugin - Searched Item,New York,1648588398511,2022-03-29 21:13:18.635000,576431843842
New York,United States,Windows,2022-03-29 21:35:09.073000,Plugin - Footer click to Search History page,New York,1648588398511,2022-03-29 21:13:18.635000,576431843842
New York,United States,Windows,2022-03-29 21:35:09.120000,Plugin - Search History Page,New York,1648588398511,2022-03-29 21:13:18.635000,576431843842
New York,United States,Windows,2022-03-29 21:35:10.962000,Plugin - Footer click to Profile page,New York,1648588398511,2022-03-29 21:13:18.635000,576431843842
New York,United States,Windows,2022-03-29 21:35:10.967000,Plugin - Profile page,New York,1648588398511,2022-03-29 21:13:18.635000,576431843842
New York,United States,Windows,2022-03-29 21:35:11.012000,Plugin - is pinned,New York,1648588398511,2022-03-29 21:13:18.635000,576431843842
New York,United States,Windows,2022-03-29 21:35:15.352000,Plugin - See Impact page,New York,1648588398511,2022-03-29 21:13:18.635000,576431843842
New York,United States,Windows,2022-03-29 21:35:15.893000,Plugin - Searched Item,New York,1648588398511,2022-03-29 21:13:18.635000,576431843842
New York,United States,Windows,2022-03-29 21:35:16.742000,Plugin - to Changing Room Home Webpage,New York,1648588398511,2022-03-29 21:13:18.635000,576431843842
New York,United States,Windows,2022-03-29 21:35:21.503000,Plugin - Not in Database,New York,1648588398511,2022-03-29 21:13:18.635000,576431843842
New York,United States,Windows,2022-03-29 21:35:54.195000,Plugin - Not in Database,New York,1648588398511,2022-03-29 21:13:18.635000,576431843842
New York,United States,Windows,2022-03-29 21:36:01.974000,Plugin - click on Current Brands Available,New York,1648588398511,2022-03-29 21:13:18.635000,576431843842
New York,United States,Windows,2022-03-29 21:35:30.453000,Plugin - Log in page,New York,1648589730291,2022-03-29 21:35:30.453000,
New York,United States,Windows,2022-03-29 21:35:30.489000,Plugin - is pinned,New York,1648589730291,2022-03-29 21:35:30.453000,
New York,United States,Windows,2022-03-29 21:35:37.049000,Plugin - Sign up page,New York,1648589730291,2022-03-29 21:35:30.453000,
New York,United States,Windows,2022-03-29 21:35:37.058000,Plugin - is pinned,New York,1648589730291,2022-03-29 21:35:30.453000,
New York,United States,Windows,2022-03-29 21:35:57.272000,Plugin - Successful Registration,New York,1648589730291,2022-03-29 21:35:30.453000,102157472554
New York,United States,Windows,2022-03-29 21:35:57.296000,Plugin - Log in page,New York,1648589730291,2022-03-29 21:35:30.453000,102157472554
New York,United States,Windows,2022-03-29 21:35:57.302000,Plugin - is pinned,New York,1648589730291,2022-03-29 21:35:30.453000,102157472554
New York,United States,Windows,2022-03-29 21:35:58.090000,Plugin - Not in Database,New York,1648589730291,2022-03-29 21:35:30.453000,102157472554
New York,United States,Windows,2022-03-29 21:36:07.131000,Plugin - Not in Database,New York,1648589730291,2022-03-29 21:35:30.453000,102157472554
New York,United States,Windows,2022-03-29 21:36:07.617000,Plugin - to Changing Room Home Webpage,New York,1648589730291,2022-03-29 21:35:30.453000,102157472554
New York,United States,Windows,2022-03-29 21:36:16.902000,Plugin - Not in Database,New York,1648589730291,2022-03-29 21:35:30.453000,102157472554
New York,United States,Windows,2022-03-29 21:36:21.990000,Plugin - click on Current Brands Available,New York,1648589730291,2022-03-29 21:35:30.453000,102157472554
New York,United States,Windows,2022-03-29 21:36:57.705000,Plugin - See Impact page,New York,1648588398511,2022-03-29 21:13:18.635000,576431843842
New York,United States,Windows,2022-03-29 21:36:59.640000,Plugin - Click See Impact button,New York,1648588398511,2022-03-29 21:13:18.635000,576431843842
New York,United States,Windows,2022-03-29 21:37:02.978000,Plugin - Searched Item,New York,1648588398511,2022-03-29 21:13:18.635000,576431843842
New York,United States,Windows,2022-03-29 21:37:19.022000,Plugin - RecommendationClicks,New York,1648588398511,2022-03-29 21:13:18.635000,576431843842
New York,United States,Windows,2022-03-29 21:36:59.435000,Plugin - See Impact page,New York,1648589730291,2022-03-29 21:35:30.453000,102157472554
New York,United States,Windows,2022-03-29 21:37:01.299000,Plugin - Click See Impact button,New York,1648589730291,2022-03-29 21:35:30.453000,102157472554
New York,United States,Windows,2022-03-29 21:37:05.032000,Plugin - Searched Item,New York,1648589730291,2022-03-29 21:35:30.453000,102157472554
New York,United States,Windows,2022-03-29 21:37:24.483000,Plugin - Full Review click,New York,1648589730291,2022-03-29 21:35:30.453000,102157472554
New York,United States,Mac,2022-03-29 21:53:28.255000,Plugin - See Impact page,New York,1648590807547,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 21:53:29.355000,Plugin - Click See Impact button,New York,1648590807547,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-29 21:53:33.233000,Plugin - Searched Item,New York,1648590807547,2022-03-12 18:17:55.088000,389698404053
San Francisco,United States,Mac,2022-03-30 00:30:12.891000,Plugin - Log in page,California,1648600212459,2022-03-23 18:00:47.110000,
San Francisco,United States,Mac,2022-03-30 00:30:12.903000,Plugin - is pinned,California,1648600212459,2022-03-23 18:00:47.110000,
San Francisco,United States,Mac,2022-03-30 00:30:15.784000,Plugin - Log in page,California,1648600212459,2022-03-23 18:00:47.110000,
San Francisco,United States,Mac,2022-03-30 00:30:15.796000,Plugin - is pinned,California,1648600212459,2022-03-23 18:00:47.110000,
New York,United States,Mac,2022-03-30 03:22:58.268000,Plugin - Supported Brand Browsing,New York,1648610576369,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-30 03:23:04.439000,Plugin - Not in Database,New York,1648610576369,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-30 03:23:12.195000,Plugin - Not in Database,New York,1648610576369,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-30 03:25:10.603000,Plugin - Supported Brand Browsing,New York,1648610576369,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-30 03:25:12.538000,Plugin - Footer click to Search History page,New York,1648610576369,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-30 03:25:12.599000,Plugin - Search History Page,New York,1648610576369,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-30 03:25:16.438000,Plugin - Footer click to Profile page,New York,1648610576369,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-30 03:25:16.443000,Plugin - Profile page,New York,1648610576369,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-30 03:25:16.490000,Plugin - is pinned,New York,1648610576369,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-30 03:25:21.655000,Plugin - Supported Brand Browsing,New York,1648610576369,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-30 03:47:31.300000,Plugin - Click See Impact button,New York,1648610576369,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-30 03:47:35.136000,Plugin - Searched Item,New York,1648610576369,2022-03-12 18:17:55.088000,389698404053
New York,United States,Mac,2022-03-30 03:47:27.643000,Plugin - See Impact page,New York,1648610576369,2022-03-12 18:17:55.088000,389698404053
Barcelona,Spain,Mac,2022-03-30 10:33:04.458000,Plugin - Not in Database,Barcelona,1648636341378,2022-03-30 10:32:21.571000,298964427690
Barcelona,Spain,Mac,2022-03-30 10:33:10.623000,Plugin - click on Current Brands Available,Barcelona,1648636341378,2022-03-30 10:32:21.571000,298964427690
Barcelona,Spain,Mac,2022-03-30 10:37:44.060000,Plugin - Click See Impact button,Barcelona,1648636341378,2022-03-30 10:32:21.571000,298964427690
Barcelona,Spain,Mac,2022-03-30 10:37:48.551000,Plugin - Searched Item,Barcelona,1648636341378,2022-03-30 10:32:21.571000,298964427690
Barcelona,Spain,Mac,2022-03-30 10:38:02.511000,Plugin - Footer click to Search History page,Barcelona,1648636341378,2022-03-30 10:32:21.571000,298964427690
Barcelona,Spain,Mac,2022-03-30 10:38:05.747000,Plugin - Search History Page,Barcelona,1648636341378,2022-03-30 10:32:21.571000,298964427690
Barcelona,Spain,Mac,2022-03-30 10:38:07.262000,Plugin - Footer click to Profile page,Barcelona,1648636341378,2022-03-30 10:32:21.571000,298964427690
Barcelona,Spain,Mac,2022-03-30 10:38:09.221000,Plugin - Footer click to Profile page,Barcelona,1648636341378,2022-03-30 10:32:21.571000,298964427690
Barcelona,Spain,Mac,2022-03-30 10:34:18.024000,Plugin - RecommendationClicks,Barcelona,1648636341378,2022-03-30 10:32:21.571000,298964427690
Barcelona,Spain,Mac,2022-03-30 10:32:21.571000,Plugin - Log in page,Barcelona,1648636341378,2022-03-30 10:32:21.571000,
Barcelona,Spain,Mac,2022-03-30 10:32:21.603000,Plugin - is pinned,Barcelona,1648636341378,2022-03-30 10:32:21.571000,
Barcelona,Spain,Mac,2022-03-30 10:33:49.485000,Plugin - See Impact page,Barcelona,1648636341378,2022-03-30 10:32:21.571000,298964427690
Barcelona,Spain,Mac,2022-03-30 10:33:51.494000,Plugin - Click See Impact button,Barcelona,1648636341378,2022-03-30 10:32:21.571000,298964427690
Barcelona,Spain,Mac,2022-03-30 10:33:55.558000,Plugin - Searched Item,Barcelona,1648636341378,2022-03-30 10:32:21.571000,298964427690
Barcelona,Spain,Mac,2022-03-30 10:32:28.699000,Plugin - Sign up page,Barcelona,1648636341378,2022-03-30 10:32:21.571000,
Barcelona,Spain,Mac,2022-03-30 10:32:28.711000,Plugin - is pinned,Barcelona,1648636341378,2022-03-30 10:32:21.571000,
Barcelona,Spain,Mac,2022-03-30 10:32:32.350000,Plugin - Already Registered click,Barcelona,1648636341378,2022-03-30 10:32:21.571000,
Barcelona,Spain,Mac,2022-03-30 10:32:32.356000,Plugin - Log in page,Barcelona,1648636341378,2022-03-30 10:32:21.571000,
Barcelona,Spain,Mac,2022-03-30 10:32:32.371000,Plugin - is pinned,Barcelona,1648636341378,2022-03-30 10:32:21.571000,
Barcelona,Spain,Mac,2022-03-30 10:33:02.438000,Plugin - Successful Login,Barcelona,1648636341378,2022-03-30 10:32:21.571000,298964427690
Barcelona,Spain,Mac,2022-03-30 10:33:02.476000,Plugin - Log in page,Barcelona,1648636341378,2022-03-30 10:32:21.571000,298964427690
Barcelona,Spain,Mac,2022-03-30 10:33:02.487000,Plugin - is pinned,Barcelona,1648636341378,2022-03-30 10:32:21.571000,298964427690
Barcelona,Spain,Mac,2022-03-30 10:37:41.504000,Plugin - See Impact page,Barcelona,1648636341378,2022-03-30 10:32:21.571000,298964427690
Barcelona,Spain,Mac,2022-03-30 14:37:22.524000,Plugin - See Impact page,Barcelona,1648650869177,2022-03-30 10:32:21.571000,298964427690
Barcelona,Spain,Mac,2022-03-30 14:36:17.396000,Plugin - See Impact page,Barcelona,1648650869177,2022-03-30 10:32:21.571000,298964427690
Barcelona,Spain,Mac,2022-03-30 14:36:19.151000,Plugin - Click See Impact button,Barcelona,1648650869177,2022-03-30 10:32:21.571000,298964427690
Barcelona,Spain,Mac,2022-03-30 14:36:23.390000,Plugin - Searched Item,Barcelona,1648650869177,2022-03-30 10:32:21.571000,298964427690
Barcelona,Spain,Mac,2022-03-30 14:35:51.854000,Plugin - Not in Database,Barcelona,1648650869177,2022-03-30 10:32:21.571000,298964427690
Barcelona,Spain,Mac,2022-03-30 14:35:54.978000,Plugin - click on Current Brands Available,Barcelona,1648650869177,2022-03-30 10:32:21.571000,298964427690
Barcelona,Spain,Mac,2022-03-30 14:36:25.531000,Plugin - Full Review click,Barcelona,1648650869177,2022-03-30 10:32:21.571000,298964427690
Barcelona,Spain,Mac,2022-03-30 14:37:24.661000,Plugin - Click See Impact button,Barcelona,1648650869177,2022-03-30 10:32:21.571000,298964427690
Barcelona,Spain,Mac,2022-03-30 14:37:28.214000,Plugin - Searched Item,Barcelona,1648650869177,2022-03-30 10:32:21.571000,298964427690
Barcelona,Spain,Mac,2022-03-30 14:37:31.886000,Plugin - Footer click to Search History page,Barcelona,1648650869177,2022-03-30 10:32:21.571000,298964427690
Barcelona,Spain,Mac,2022-03-30 14:37:33.325000,Plugin - Search History Page,Barcelona,1648650869177,2022-03-30 10:32:21.571000,298964427690
Paris,France,Mac,2022-03-30 14:52:02.535000,Plugin - Not in Database,Paris,1648651919573,2022-03-22 09:52:36.476000,065474661313
Le Kremlin-Bicetre,France,Mac,2022-03-30 14:57:30.402000,Plugin - Successful Registration,Val-de-Marne,1648652218046,2022-03-30 14:56:58.541000,344567400723
Le Kremlin-Bicetre,France,Mac,2022-03-30 14:57:30.438000,Plugin - Log in page,Val-de-Marne,1648652218046,2022-03-30 14:56:58.541000,344567400723
Le Kremlin-Bicetre,France,Mac,2022-03-30 14:57:30.461000,Plugin - is pinned,Val-de-Marne,1648652218046,2022-03-30 14:56:58.541000,344567400723
Le Kremlin-Bicetre,France,Mac,2022-03-30 14:57:31.855000,Plugin - Not in Database,Val-de-Marne,1648652218046,2022-03-30 14:56:58.541000,344567400723
Le Kremlin-Bicetre,France,Mac,2022-03-30 14:57:42.575000,Plugin - Footer click to Search History page,Val-de-Marne,1648652218046,2022-03-30 14:56:58.541000,344567400723
Le Kremlin-Bicetre,France,Mac,2022-03-30 14:57:42.694000,Plugin - Search History Page,Val-de-Marne,1648652218046,2022-03-30 14:56:58.541000,344567400723
Le Kremlin-Bicetre,France,Mac,2022-03-30 14:57:44.357000,Plugin - Footer click to Profile page,Val-de-Marne,1648652218046,2022-03-30 14:56:58.541000,344567400723
Le Kremlin-Bicetre,France,Mac,2022-03-30 14:57:44.362000,Plugin - Profile page,Val-de-Marne,1648652218046,2022-03-30 14:56:58.541000,344567400723
Le Kremlin-Bicetre,France,Mac,2022-03-30 14:57:44.475000,Plugin - is pinned,Val-de-Marne,1648652218046,2022-03-30 14:56:58.541000,344567400723
Le Kremlin-Bicetre,France,Mac,2022-03-30 14:57:45.679000,Plugin - Not in Database,Val-de-Marne,1648652218046,2022-03-30 14:56:58.541000,344567400723
Le Kremlin-Bicetre,France,Mac,2022-03-30 14:57:53.909000,Plugin - click on Current Brands Available,Val-de-Marne,1648652218046,2022-03-30 14:56:58.541000,344567400723
Le Kremlin-Bicetre,France,Mac,2022-03-30 14:58:26.011000,Plugin - Not in Database,Val-de-Marne,1648652218046,2022-03-30 14:56:58.541000,344567400723
New York,United States,Mac,2022-03-30 14:56:27.345000,Plugin - Log in page,New York,1648652270811,2022-03-30 14:56:27.345000,
New York,United States,Mac,2022-03-30 14:56:27.170000,Plugin - is pinned,New York,1648652270811,2022-03-30 14:56:27.345000,
New York,United States,Mac,2022-03-30 14:56:30.562000,Plugin - Sign up page,New York,1648652270811,2022-03-30 14:56:27.345000,
New York,United States,Mac,2022-03-30 14:56:30.569000,Plugin - is pinned,New York,1648652270811,2022-03-30 14:56:27.345000,
New York,United States,Mac,2022-03-30 14:56:56.638000,Plugin - Successful Registration,New York,1648652270811,2022-03-30 14:56:27.345000,649693784396
New York,United States,Mac,2022-03-30 14:56:56.650000,Plugin - Log in page,New York,1648652270811,2022-03-30 14:56:27.345000,649693784396
New York,United States,Mac,2022-03-30 14:56:56.656000,Plugin - is pinned,New York,1648652270811,2022-03-30 14:56:27.345000,649693784396
